TestID,ProductionID,Product_Temp_C,Product_Pressure_PSI,ScreenTestScore,BatteryTestScore,CameraTestScore,PerformanceTestScore,TestDate,QualityStatus
7411,7411,40.1,18.4,84.4,69.1,81.5,76.0,2024-09-27 17:06:25,Pass
7412,7412,36.3,19.7,84.7,81.0,74.9,84.7,2024-09-27 20:05:09,Defect
7413,7413,27.1,17.2,80.4,77.2,87.1,64.1,2024-09-27 20:43:04,Pass
7414,7414,37.2,18.9,74.5,78.5,82.3,86.3,2024-09-27 22:42:23,Pass
7415,7415,36.0,15.3,84.3,78.9,88.2,85.6,2024-09-27 23:55:32,Pass
7416,7416,32.1,14.9,100.0,81.4,95.0,83.9,2024-09-27 23:21:56,Pass
7417,7417,35.7,14.4,63.8,71.6,79.6,59.7,2024-09-28 00:12:06,Defect
7418,7418,32.3,16.2,67.5,89.4,84.6,79.8,2024-09-28 01:29:49,Pass
7419,7419,34.9,15.7,81.4,65.7,78.4,81.1,2024-09-28 01:47:57,Pass
7420,7420,35.0,18.7,74.4,75.4,74.1,76.2,2024-09-28 01:19:11,Pass
7421,7421,34.6,15.6,97.5,76.4,88.0,89.7,2024-09-28 03:43:56,Pass
7422,7422,36.4,15.7,57.1,72.3,81.7,85.5,2024-09-28 03:37:53,Defect
7423,7423,37.0,17.5,67.3,64.3,65.1,61.9,2024-09-28 03:30:18,Defect
7424,7424,39.5,17.9,100.0,85.6,99.0,75.1,2024-09-28 05:36:05,Pass
7425,7425,37.9,17.0,86.2,53.3,92.9,84.1,2024-09-28 05:29:53,Defect
7426,7426,29.0,17.4,85.5,88.0,90.2,92.9,2024-09-28 06:32:30,Pass
7427,7427,36.1,17.4,81.6,80.7,92.9,88.6,2024-09-28 06:45:27,Pass
7428,7428,32.4,19.2,67.8,62.0,69.6,71.2,2024-09-28 07:16:46,Defect
7429,7429,31.2,13.4,80.1,73.4,78.4,78.8,2024-09-28 06:52:46,Pass
7430,7430,37.1,15.3,76.5,78.5,70.1,65.3,2024-09-28 07:29:03,Pass
7431,7431,36.0,18.5,86.0,91.4,79.5,82.1,2024-09-28 08:56:16,Pass
7432,7432,45.2,16.1,68.9,70.1,86.7,81.2,2024-09-28 08:59:05,Defect
7433,7433,27.6,17.3,78.5,69.4,68.4,79.2,2024-09-28 09:32:06,Pass
7434,7434,31.7,12.5,76.5,61.6,78.2,77.5,2024-09-28 09:44:14,Pass
7435,7435,43.5,15.1,83.1,86.0,76.7,64.2,2024-09-28 11:26:20,Pass
7436,7436,30.8,13.4,72.0,80.2,78.9,76.6,2024-09-28 12:25:49,Pass
7437,7437,35.0,15.1,88.5,96.7,79.6,75.9,2024-09-28 13:58:36,Pass
7438,7438,36.2,15.6,88.5,82.8,73.1,83.5,2024-09-28 14:25:54,Pass
7439,7439,35.0,16.6,76.5,87.7,77.0,81.0,2024-09-28 15:31:13,Defect
7440,7440,32.5,18.1,60.6,56.9,73.4,72.9,2024-09-28 15:31:03,Defect
7441,7441,34.2,17.2,61.0,69.6,74.1,76.1,2024-09-28 16:31:32,Pass
7442,7442,35.6,17.1,79.6,85.3,79.4,82.6,2024-09-28 18:21:43,Pass
7443,7443,35.0,15.4,77.5,79.6,81.8,81.9,2024-09-28 17:09:20,Pass
7444,7444,37.7,14.3,75.8,80.5,72.5,71.2,2024-09-28 18:55:15,Pass
7445,7445,36.5,15.9,85.9,71.5,90.2,78.4,2024-09-28 19:56:11,Pass
7446,7446,39.7,14.8,87.9,92.7,85.2,80.6,2024-09-28 21:14:37,Pass
7447,7447,39.0,14.7,69.6,54.2,71.4,62.1,2024-09-28 21:23:15,Defect
7448,7448,36.6,13.9,85.8,52.6,78.1,65.5,2024-09-28 22:18:46,Defect
7449,7449,29.0,16.1,85.1,80.3,75.7,76.9,2024-09-28 23:29:50,Pass
7450,7450,38.6,16.3,70.0,81.0,70.9,75.7,2024-09-29 00:47:22,Pass
7451,7451,36.0,17.9,80.1,98.3,95.0,90.6,2024-09-29 01:41:34,Pass
7452,7452,37.5,17.9,76.1,69.2,82.2,72.0,2024-09-29 01:14:59,Pass
7453,7453,36.4,17.0,67.5,77.0,69.9,80.6,2024-09-29 02:15:38,Pass
7454,7454,34.0,20.3,82.3,67.0,85.0,83.6,2024-09-29 03:01:00,Defect
7455,7455,34.5,15.1,69.0,73.3,79.9,71.3,2024-09-29 06:46:09,Pass
7456,7456,41.1,15.5,66.7,77.7,62.7,76.4,2024-09-29 07:43:08,Pass
7457,7457,34.7,15.7,82.7,73.6,80.9,70.6,2024-09-29 09:25:52,Pass
7458,7458,34.6,15.7,96.5,87.2,91.9,84.7,2024-09-29 10:59:09,Pass
7459,7459,31.2,13.6,74.6,70.8,86.4,76.7,2024-09-29 10:44:50,Pass
7460,7460,33.1,15.2,85.3,79.7,85.5,80.3,2024-09-29 10:46:54,Pass
7461,7461,37.5,16.7,77.5,68.5,80.7,86.9,2024-09-29 11:43:44,Pass
7462,7462,35.5,17.7,91.3,69.1,65.8,84.4,2024-09-29 16:58:11,Pass
7463,7463,39.8,14.1,65.7,87.8,81.1,75.8,2024-09-29 16:48:16,Pass
7464,7464,37.5,14.3,43.7,65.9,58.2,53.5,2024-09-29 17:46:56,Defect
7465,7465,34.2,14.6,91.2,68.6,91.1,97.1,2024-09-29 17:03:18,Pass
7466,7466,32.9,16.8,67.1,89.0,79.2,86.9,2024-09-29 17:03:15,Pass
7467,7467,37.2,14.7,59.8,69.4,70.8,66.0,2024-09-29 17:17:55,Defect
7468,7468,30.9,14.0,100.0,100.0,88.4,100.0,2024-09-29 20:52:52,Pass
7469,7469,37.5,14.0,87.4,74.2,85.7,90.1,2024-09-29 22:12:16,Pass
7470,7470,33.8,15.7,82.8,82.2,58.6,75.2,2024-09-29 22:56:41,Defect
7471,7471,32.9,16.1,90.0,79.1,75.1,76.8,2024-09-29 23:51:29,Pass
7472,7472,35.7,17.3,61.1,72.3,73.8,65.2,2024-09-30 01:03:41,Defect
7473,7473,38.1,17.1,77.1,78.1,65.8,75.6,2024-09-30 00:30:36,Pass
7474,7474,32.8,17.7,69.6,61.4,81.9,98.1,2024-09-30 01:32:31,Pass
7475,7475,37.8,16.1,81.8,89.8,82.4,85.7,2024-09-30 05:21:31,Pass
7476,7476,33.8,14.8,79.4,82.1,86.6,70.3,2024-09-30 04:42:08,Pass
7477,7477,38.8,16.5,72.4,79.4,67.0,72.2,2024-09-30 05:11:41,Pass
7478,7478,34.4,14.1,79.0,67.4,75.5,73.7,2024-09-30 08:27:41,Pass
7479,7479,33.5,16.8,89.7,78.7,80.7,87.1,2024-09-30 08:12:31,Pass
7480,7480,39.9,16.7,81.3,97.8,95.7,90.0,2024-09-30 08:22:56,Pass
7481,7481,38.1,17.9,92.2,84.6,90.6,86.6,2024-09-30 09:39:37,Pass
7482,7482,36.2,17.5,59.9,72.1,73.7,73.6,2024-09-30 10:29:40,Defect
7483,7483,27.7,16.9,89.2,81.7,76.3,86.4,2024-09-30 12:11:08,Pass
7484,7484,35.6,13.5,93.6,95.3,86.5,83.7,2024-09-30 12:52:39,Pass
7485,7485,40.0,15.4,85.4,91.7,78.3,75.3,2024-09-30 14:54:20,Pass
7486,7486,36.7,17.0,78.9,50.4,72.1,77.8,2024-09-30 14:49:55,Defect
7487,7487,33.6,18.3,100.0,79.1,92.8,94.2,2024-09-30 15:51:29,Pass
7488,7488,36.6,17.1,68.9,64.4,70.1,63.2,2024-09-30 17:05:49,Defect
7489,7489,36.9,14.1,76.8,100.0,95.4,63.4,2024-09-30 16:59:54,Pass
7490,7490,33.5,18.6,79.9,81.9,80.9,80.7,2024-09-30 17:03:24,Pass
7491,7491,34.3,16.2,81.5,81.9,79.7,76.3,2024-09-30 17:14:13,Pass
7492,7492,36.2,16.9,89.7,90.1,81.8,76.7,2024-09-30 22:28:55,Pass
7493,7493,39.7,17.0,74.5,60.3,75.1,77.3,2024-10-01 01:04:04,Pass
7494,7494,26.1,15.1,74.5,90.0,74.8,94.9,2024-10-01 00:31:46,Pass
7495,7495,39.0,14.8,75.6,65.9,77.1,86.6,2024-10-01 01:02:21,Pass
7496,7496,28.3,16.5,76.7,86.5,88.2,92.2,2024-10-01 02:34:30,Pass
7497,7497,34.1,14.9,91.4,74.5,80.1,79.3,2024-10-01 02:38:35,Pass
7498,7498,34.9,15.3,90.6,80.3,72.5,69.6,2024-10-01 03:24:31,Pass
7499,7499,37.0,15.6,100.0,71.8,89.4,94.9,2024-10-01 06:10:21,Pass
7500,7500,38.7,13.3,94.0,73.9,75.3,75.5,2024-10-01 07:11:24,Pass
7501,7501,32.5,17.1,79.3,65.8,94.0,69.7,2024-10-01 09:30:20,Pass
7502,7502,38.2,17.9,57.9,76.0,72.8,68.8,2024-10-01 10:15:11,Defect
7503,7503,30.3,16.9,88.7,100.0,88.7,80.3,2024-10-01 10:43:36,Pass
7504,7504,32.3,13.1,87.9,78.3,77.5,70.4,2024-10-01 13:52:12,Pass
7505,7505,41.6,16.7,82.4,65.9,75.8,69.2,2024-10-01 13:52:38,Pass
7506,7506,41.6,17.7,75.7,71.8,71.4,68.1,2024-10-01 13:19:23,Pass
7507,7507,33.7,15.4,69.2,70.1,74.0,70.5,2024-10-01 13:10:52,Pass
7508,7508,29.4,16.5,84.6,83.5,88.2,88.1,2024-10-01 13:49:14,Pass
7509,7509,30.4,16.9,87.7,89.9,91.1,86.5,2024-10-01 14:54:16,Pass
7510,7510,40.5,14.8,64.1,66.0,57.3,59.3,2024-10-01 19:41:07,Defect
7511,7511,36.7,14.8,93.8,82.5,86.8,87.2,2024-10-01 21:01:22,Pass
7512,7512,31.5,13.1,67.3,63.0,80.4,84.4,2024-10-01 21:45:31,Pass
7513,7513,35.3,15.2,81.3,84.8,84.5,70.4,2024-10-01 22:32:15,Pass
7514,7514,32.1,14.7,84.6,69.2,93.8,83.6,2024-10-01 23:21:18,Pass
7515,7515,28.0,15.6,71.0,85.3,81.6,75.3,2024-10-02 00:53:18,Pass
7516,7516,32.0,17.4,62.3,43.0,76.8,56.7,2024-10-02 00:31:55,Defect
7517,7517,38.5,17.2,80.8,95.8,96.1,79.9,2024-10-02 01:15:51,Pass
7518,7518,28.0,14.3,78.3,85.1,88.3,85.9,2024-10-02 01:36:05,Pass
7519,7519,34.1,15.6,85.5,76.6,74.7,83.6,2024-10-02 03:27:42,Pass
7520,7520,30.2,16.2,99.6,95.6,89.3,99.7,2024-10-02 03:20:13,Pass
7521,7521,40.5,12.1,72.3,83.7,78.6,71.4,2024-10-02 03:31:26,Defect
7522,7522,33.9,15.9,72.0,68.8,82.8,64.1,2024-10-02 04:12:19,Pass
7523,7523,40.5,15.6,77.9,91.1,74.2,63.0,2024-10-02 04:00:24,Pass
7524,7524,31.3,15.6,89.9,85.1,77.4,89.4,2024-10-02 04:40:03,Pass
7525,7525,36.0,16.5,82.2,77.2,65.3,84.3,2024-10-02 06:03:07,Pass
7526,7526,31.6,14.3,81.1,75.9,84.0,70.6,2024-10-02 08:22:51,Pass
7527,7527,30.0,16.7,78.6,87.8,96.5,86.0,2024-10-02 09:29:10,Pass
7528,7528,31.6,16.3,55.0,66.4,81.3,58.6,2024-10-02 09:06:22,Defect
7529,7529,33.1,18.2,68.7,80.9,89.7,72.0,2024-10-02 09:39:53,Pass
7530,7530,31.0,16.0,54.5,54.4,70.6,60.7,2024-10-02 11:27:54,Defect
7531,7531,37.5,18.1,84.3,93.2,92.8,100.0,2024-10-02 11:30:56,Pass
7532,7532,32.2,18.3,79.3,76.5,84.1,76.9,2024-10-02 12:36:16,Pass
7533,7533,38.4,16.6,79.8,78.1,74.7,68.5,2024-10-02 11:42:25,Pass
7534,7534,32.1,15.9,82.7,80.5,79.3,68.8,2024-10-02 13:27:59,Pass
7535,7535,32.4,15.0,69.6,53.8,69.3,58.8,2024-10-02 13:02:21,Defect
7536,7536,31.0,16.4,69.5,71.2,68.1,85.8,2024-10-02 13:44:25,Pass
7537,7537,34.9,18.7,71.6,73.8,62.6,67.1,2024-10-02 14:05:09,Defect
7538,7538,33.6,16.5,72.9,54.4,68.0,65.3,2024-10-02 16:10:32,Defect
7539,7539,31.5,16.6,66.3,83.8,72.0,66.4,2024-10-02 15:54:35,Pass
7540,7540,42.6,18.3,67.9,74.9,60.7,60.6,2024-10-02 18:59:59,Defect
7541,7541,40.0,18.8,69.4,76.1,78.1,75.7,2024-10-02 18:22:57,Pass
7542,7542,42.5,16.0,82.3,73.2,84.6,97.8,2024-10-02 19:19:09,Pass
7543,7543,36.1,16.6,75.6,50.3,54.9,46.0,2024-10-02 23:42:21,Defect
7544,7544,27.9,14.7,69.6,87.9,65.5,82.6,2024-10-03 00:31:34,Pass
7545,7545,34.1,16.4,86.6,69.5,66.5,71.4,2024-10-03 02:35:56,Pass
7546,7546,32.4,16.8,88.0,64.2,79.8,66.8,2024-10-03 01:53:59,Pass
7547,7547,32.8,16.0,83.5,69.3,81.1,70.4,2024-10-03 02:00:43,Pass
7548,7548,33.3,15.1,84.8,87.3,83.0,98.7,2024-10-03 02:29:20,Pass
7549,7549,42.8,14.8,62.8,58.6,63.5,61.7,2024-10-03 02:48:15,Defect
7550,7550,36.5,17.4,85.6,56.0,73.6,69.8,2024-10-03 04:07:30,Defect
7551,7551,45.1,16.7,49.4,38.9,63.3,71.9,2024-10-03 02:52:32,Defect
7552,7552,32.7,16.1,83.5,86.7,74.6,79.1,2024-10-03 03:15:49,Pass
7553,7553,40.7,14.0,81.7,93.2,95.0,92.9,2024-10-03 03:24:51,Pass
7554,7554,36.5,15.9,59.1,55.8,80.1,69.3,2024-10-03 06:06:51,Defect
7555,7555,27.5,15.5,65.3,49.3,64.9,64.9,2024-10-03 06:12:31,Defect
7556,7556,37.4,13.9,85.2,84.2,63.3,66.1,2024-10-03 06:00:02,Pass
7557,7557,37.8,17.5,90.1,64.9,78.5,88.0,2024-10-03 09:39:12,Pass
7558,7558,28.4,17.1,76.1,72.4,82.2,81.2,2024-10-03 08:57:27,Pass
7559,7559,33.2,16.3,100.0,77.0,79.1,78.6,2024-10-03 08:57:35,Pass
7560,7560,33.5,13.7,94.4,65.4,97.4,67.8,2024-10-03 11:53:56,Pass
7561,7561,37.4,17.4,74.5,79.7,80.4,84.5,2024-10-03 12:10:30,Pass
7562,7562,34.0,16.3,73.9,60.8,76.5,91.7,2024-10-03 12:32:14,Pass
7563,7563,34.1,16.2,77.9,71.7,83.0,82.3,2024-10-03 13:22:32,Pass
7564,7564,32.1,16.3,74.6,95.7,80.4,75.1,2024-10-03 14:39:10,Pass
7565,7565,31.3,14.9,92.6,82.1,88.3,91.0,2024-10-03 15:30:19,Pass
7566,7566,32.6,16.0,70.6,64.2,56.9,76.0,2024-10-03 15:18:34,Defect
7567,7567,31.1,17.7,71.2,52.0,63.5,53.2,2024-10-03 16:23:13,Defect
7568,7568,29.4,13.7,80.4,51.1,73.4,65.2,2024-10-03 16:29:37,Defect
7569,7569,40.4,17.5,85.6,89.3,85.9,76.5,2024-10-03 16:57:53,Defect
7570,7570,39.7,16.6,80.8,93.1,96.4,88.9,2024-10-03 18:39:38,Pass
7571,7571,40.1,16.9,78.7,80.3,80.7,70.8,2024-10-03 19:26:25,Pass
7572,7572,34.3,15.7,79.8,76.5,75.1,78.9,2024-10-03 20:45:49,Pass
7573,7573,34.4,15.8,78.4,78.7,68.8,59.9,2024-10-03 19:43:28,Defect
7574,7574,38.4,14.0,77.7,82.9,83.4,70.0,2024-10-03 20:34:25,Pass
7575,7575,40.0,15.5,87.9,92.0,84.3,93.1,2024-10-03 21:50:26,Pass
7576,7576,35.7,16.5,79.9,72.2,73.4,67.4,2024-10-03 22:11:29,Pass
7577,7577,33.4,18.2,74.7,74.1,77.4,84.7,2024-10-03 22:48:23,Pass
7578,7578,38.2,16.4,84.3,57.7,79.5,68.9,2024-10-03 23:44:24,Defect
7579,7579,50.0,14.0,47.6,33.8,47.6,63.1,2024-10-04 00:27:52,Defect
7580,7580,30.3,15.9,82.1,47.3,71.2,77.9,2024-10-04 00:24:02,Defect
7581,7581,30.5,15.1,90.3,81.5,81.3,100.0,2024-10-04 00:59:28,Pass
7582,7582,39.6,15.9,72.5,70.9,98.2,80.0,2024-10-04 06:10:21,Pass
7583,7583,37.7,16.2,76.3,100.0,79.9,67.8,2024-10-04 07:04:46,Pass
7584,7584,30.3,19.0,89.9,86.8,83.4,78.0,2024-10-04 07:26:02,Pass
7585,7585,36.7,16.6,66.6,89.8,72.3,80.7,2024-10-04 09:13:58,Pass
7586,7586,33.4,16.6,92.1,76.2,93.5,92.8,2024-10-04 10:34:39,Pass
7587,7587,28.5,16.7,100.0,95.7,100.0,82.5,2024-10-04 10:44:10,Pass
7588,7588,32.7,15.1,66.2,74.0,78.7,60.0,2024-10-04 11:53:02,Defect
7589,7589,33.0,18.3,77.5,86.1,78.5,81.3,2024-10-04 11:39:23,Pass
7590,7590,35.7,16.6,61.0,74.9,67.5,73.5,2024-10-04 13:14:33,Defect
7591,7591,36.7,15.6,63.9,76.0,84.7,79.5,2024-10-04 12:24:46,Pass
7592,7592,33.7,16.9,79.5,77.1,76.5,71.8,2024-10-04 13:21:20,Pass
7593,7593,33.8,18.1,88.2,86.5,89.2,85.2,2024-10-04 16:21:08,Pass
7594,7594,35.8,16.5,68.5,67.6,75.8,77.8,2024-10-04 17:15:13,Pass
7595,7595,32.7,16.0,62.2,68.7,86.2,66.0,2024-10-04 19:31:56,Pass
7596,7596,34.7,16.1,51.4,65.6,65.8,55.0,2024-10-04 19:49:19,Defect
7597,7597,41.6,17.1,74.0,54.2,60.5,71.2,2024-10-04 21:28:11,Defect
7598,7598,33.9,16.7,90.3,80.5,83.7,85.6,2024-10-04 22:20:53,Pass
7599,7599,33.6,16.4,64.4,64.9,68.8,63.9,2024-10-04 21:29:56,Defect
7600,7600,32.4,15.8,89.4,41.6,70.4,69.5,2024-10-04 22:47:13,Defect
7601,7601,34.2,16.5,80.4,83.0,75.1,83.9,2024-10-05 01:21:51,Pass
7602,7602,41.2,13.9,62.6,69.0,63.2,65.2,2024-10-05 01:16:55,Defect
7603,7603,38.4,17.9,82.2,66.7,66.6,64.3,2024-10-05 02:27:28,Defect
7604,7604,35.8,16.1,74.3,64.8,65.3,68.0,2024-10-05 03:54:01,Defect
7605,7605,33.5,14.4,90.9,63.5,83.8,71.0,2024-10-05 04:09:38,Pass
7606,7606,38.0,15.6,100.0,91.6,91.1,88.4,2024-10-05 03:46:23,Pass
7607,7607,34.8,17.2,93.1,78.1,97.2,82.9,2024-10-05 06:33:18,Pass
7608,7608,34.2,18.3,74.5,73.2,81.5,78.1,2024-10-05 06:34:28,Pass
7609,7609,36.7,16.8,72.8,84.4,84.6,87.7,2024-10-05 06:39:19,Pass
7610,7610,33.0,17.0,78.9,88.6,96.0,68.7,2024-10-05 07:42:47,Pass
7611,7611,43.8,15.5,64.2,67.9,73.0,81.8,2024-10-05 08:42:37,Pass
7612,7612,44.2,18.9,63.7,53.9,66.2,66.6,2024-10-05 09:38:40,Defect
7613,7613,35.0,15.8,57.8,83.5,70.6,72.3,2024-10-05 14:57:02,Defect
7614,7614,33.2,16.1,66.4,67.3,78.2,74.1,2024-10-05 16:21:32,Pass
7615,7615,31.8,16.2,83.4,72.4,78.4,89.3,2024-10-05 16:07:37,Pass
7616,7616,37.2,18.4,63.6,69.9,67.5,80.7,2024-10-05 16:41:24,Pass
7617,7617,30.6,16.6,84.2,90.2,88.9,78.6,2024-10-05 17:09:23,Pass
7618,7618,35.1,17.3,75.4,78.9,91.0,85.7,2024-10-05 18:21:25,Pass
7619,7619,38.7,15.2,68.3,54.8,58.9,66.2,2024-10-05 20:04:22,Defect
7620,7620,39.3,16.7,80.1,86.5,81.6,81.3,2024-10-05 20:40:16,Pass
7621,7621,40.8,15.3,70.6,59.9,86.3,77.3,2024-10-05 20:22:19,Defect
7622,7622,35.9,15.2,89.3,89.0,82.4,73.2,2024-10-05 21:03:18,Pass
7623,7623,30.0,17.0,91.3,79.2,77.2,81.6,2024-10-05 21:36:14,Pass
7624,7624,39.8,15.6,71.8,58.0,66.0,60.8,2024-10-05 22:00:08,Defect
7625,7625,38.5,15.1,83.0,82.2,66.6,74.2,2024-10-05 23:23:25,Pass
7626,7626,34.5,17.9,70.9,76.0,57.3,52.1,2024-10-05 23:34:30,Defect
7627,7627,30.9,14.8,70.1,74.0,77.9,70.6,2024-10-06 00:34:11,Pass
7628,7628,35.3,18.9,75.2,74.8,70.4,87.5,2024-10-06 01:51:06,Pass
7629,7629,39.3,17.6,63.2,65.1,68.0,53.8,2024-10-06 01:01:41,Defect
7630,7630,34.0,18.6,85.7,93.0,84.3,73.5,2024-10-06 02:31:24,Pass
7631,7631,37.0,15.0,82.0,88.0,78.4,71.3,2024-10-06 05:42:16,Pass
7632,7632,38.5,17.1,62.2,76.4,80.6,100.0,2024-10-06 06:22:56,Pass
7633,7633,29.8,16.3,96.6,85.6,96.8,91.4,2024-10-06 09:28:21,Pass
7634,7634,31.1,17.4,86.4,84.8,72.2,70.3,2024-10-06 10:34:07,Pass
7635,7635,41.1,15.2,70.8,64.9,72.0,70.5,2024-10-06 10:01:33,Defect
7636,7636,29.2,17.7,79.9,64.2,64.3,86.1,2024-10-06 11:22:55,Pass
7637,7637,40.9,16.9,70.4,78.8,77.2,60.4,2024-10-06 11:32:39,Pass
7638,7638,38.3,15.8,82.2,81.5,71.7,84.5,2024-10-06 11:43:27,Pass
7639,7639,36.7,13.7,94.7,95.0,95.9,82.0,2024-10-06 13:31:01,Pass
7640,7640,35.9,17.5,84.6,66.3,76.3,73.3,2024-10-06 14:19:46,Pass
7641,7641,27.7,15.8,72.8,75.8,67.7,77.7,2024-10-06 15:23:45,Pass
7642,7642,35.5,14.8,82.0,77.3,81.4,88.1,2024-10-06 15:25:28,Pass
7643,7643,33.4,15.3,83.6,80.4,80.6,78.1,2024-10-06 16:57:14,Pass
7644,7644,39.1,17.0,86.6,82.7,94.3,93.7,2024-10-06 17:39:19,Pass
7645,7645,35.6,15.8,78.3,56.6,77.3,71.8,2024-10-06 17:10:26,Defect
7646,7646,28.5,16.2,88.3,89.9,74.7,81.2,2024-10-06 17:03:04,Pass
7647,7647,31.8,16.4,94.7,80.5,90.0,92.6,2024-10-06 18:16:03,Pass
7648,7648,28.8,14.5,77.7,81.4,89.8,87.2,2024-10-06 19:05:12,Pass
7649,7649,28.8,16.9,84.5,85.5,83.4,98.4,2024-10-06 21:54:08,Pass
7650,7650,38.2,17.0,59.6,87.0,78.4,66.5,2024-10-06 21:12:02,Defect
7651,7651,32.5,19.2,80.4,60.0,75.7,72.2,2024-10-06 22:11:52,Pass
7652,7652,32.4,17.0,85.7,89.9,83.5,82.3,2024-10-06 23:16:11,Pass
7653,7653,33.4,16.5,81.5,72.9,89.0,80.4,2024-10-06 23:44:42,Pass
7654,7654,33.2,13.5,84.4,61.7,74.1,63.3,2024-10-06 23:13:06,Pass
7655,7655,36.5,17.0,69.8,65.8,80.0,71.7,2024-10-07 00:14:38,Pass
7656,7656,42.4,18.8,86.7,73.0,92.8,83.8,2024-10-07 01:05:51,Pass
7657,7657,35.6,15.2,91.7,80.6,80.4,77.1,2024-10-07 00:44:13,Pass
7658,7658,40.6,13.8,77.2,52.0,68.0,66.9,2024-10-07 01:14:03,Defect
7659,7659,25.9,14.9,96.5,76.5,89.7,83.1,2024-10-07 02:56:51,Pass
7660,7660,33.3,17.1,93.6,94.7,89.2,82.4,2024-10-07 03:40:45,Pass
7661,7661,28.5,15.4,83.0,96.1,84.2,87.9,2024-10-07 05:07:03,Pass
7662,7662,35.8,14.9,82.9,72.1,84.2,83.6,2024-10-07 05:27:55,Pass
7663,7663,38.1,16.4,88.9,62.1,71.3,60.7,2024-10-07 06:29:31,Pass
7664,7664,37.0,16.3,78.9,71.0,76.6,78.9,2024-10-07 06:33:15,Pass
7665,7665,36.4,18.1,62.9,64.3,59.9,54.3,2024-10-07 08:19:40,Defect
7666,7666,40.1,15.4,80.8,82.9,80.4,78.8,2024-10-07 11:30:14,Pass
7667,7667,35.4,16.2,100.0,85.5,88.7,100.0,2024-10-07 11:40:41,Pass
7668,7668,38.8,12.9,71.6,76.6,77.1,68.0,2024-10-07 10:57:45,Pass
7669,7669,31.6,15.2,72.8,76.2,79.3,68.3,2024-10-07 12:19:16,Pass
7670,7670,31.6,16.4,87.0,85.4,88.7,88.2,2024-10-07 13:20:38,Pass
7671,7671,32.3,15.6,71.1,74.9,69.5,80.8,2024-10-07 13:00:38,Pass
7672,7672,41.9,12.7,64.8,83.8,64.4,68.8,2024-10-07 16:07:16,Pass
7673,7673,33.4,16.9,71.2,74.5,74.3,92.6,2024-10-07 16:39:33,Pass
7674,7674,29.5,16.8,70.1,60.7,84.3,64.9,2024-10-07 16:40:40,Pass
7675,7675,34.5,14.6,81.5,100.0,75.7,82.6,2024-10-07 17:59:33,Pass
7676,7676,33.2,17.1,71.0,93.4,79.4,75.9,2024-10-07 18:58:43,Pass
7677,7677,39.3,14.1,94.2,100.0,88.8,89.4,2024-10-07 18:38:58,Pass
7678,7678,35.9,14.9,90.3,76.0,89.4,74.4,2024-10-07 19:14:23,Pass
7679,7679,37.0,18.1,85.1,83.8,74.4,86.2,2024-10-07 18:27:13,Pass
7680,7680,38.7,17.9,85.8,90.0,90.2,86.2,2024-10-07 20:32:39,Pass
7681,7681,36.2,17.0,65.3,51.4,57.6,69.0,2024-10-08 01:04:56,Defect
7682,7682,31.4,15.1,90.2,80.8,91.1,78.4,2024-10-08 00:17:46,Pass
7683,7683,36.7,16.7,64.5,58.9,68.5,74.0,2024-10-08 01:46:10,Defect
7684,7684,38.4,16.8,77.6,80.7,82.0,88.5,2024-10-08 01:58:56,Pass
7685,7685,33.7,13.4,100.0,92.5,84.6,75.5,2024-10-08 04:49:20,Pass
7686,7686,36.4,14.4,51.2,56.9,68.3,66.8,2024-10-08 06:39:14,Defect
7687,7687,32.6,17.6,90.9,74.7,79.3,79.9,2024-10-08 08:37:34,Pass
7688,7688,36.4,12.1,80.2,91.4,88.1,94.0,2024-10-08 08:41:02,Defect
7689,7689,35.8,16.1,64.1,56.0,67.1,66.5,2024-10-08 10:28:37,Defect
7690,7690,38.2,15.9,80.4,66.7,78.5,81.2,2024-10-08 11:28:26,Pass
7691,7691,41.2,14.8,99.4,79.5,95.1,83.5,2024-10-08 11:41:07,Pass
7692,7692,36.8,16.0,80.1,80.4,87.3,72.4,2024-10-08 11:42:53,Pass
7693,7693,40.4,16.0,75.1,84.1,80.9,74.5,2024-10-08 12:55:46,Pass
7694,7694,37.7,16.2,97.1,78.3,80.5,86.5,2024-10-08 12:54:03,Pass
7695,7695,37.7,15.8,82.1,49.4,72.2,81.8,2024-10-08 15:25:58,Defect
7696,7696,47.2,16.8,64.3,40.4,75.3,54.3,2024-10-08 14:40:17,Defect
7697,7697,35.1,17.1,100.0,85.5,82.7,73.5,2024-10-08 17:12:01,Pass
7698,7698,29.0,14.7,91.6,80.0,76.8,81.0,2024-10-08 19:04:15,Pass
7699,7699,44.9,17.5,84.4,75.9,71.7,67.0,2024-10-08 20:11:50,Pass
7700,7700,36.2,15.7,89.8,75.0,73.9,100.0,2024-10-08 20:12:20,Pass
7701,7701,30.6,12.9,85.7,62.1,80.1,77.4,2024-10-08 21:23:56,Pass
7702,7702,33.6,15.3,79.8,72.1,71.7,88.2,2024-10-08 21:43:13,Pass
7703,7703,39.0,15.9,59.4,58.8,72.1,70.8,2024-10-09 00:52:51,Defect
7704,7704,33.5,13.8,78.9,62.3,67.3,65.2,2024-10-09 01:27:56,Defect
7705,7705,29.4,15.8,88.3,92.9,76.4,72.5,2024-10-09 02:52:25,Pass
7706,7706,38.2,15.5,83.9,86.0,82.1,90.3,2024-10-09 02:57:41,Pass
